case_id,set_id,author_ids,author_names
6,60,"[2957, 260, 120, 324, 98, 8949]","Mary Elizabeth Braddon,Oliver Optic,Jack London,Anthony Trollope,Wilkie Collins,James Grant"
6,61,"[102, 1177, 73, 2957, 30, 365]","Louisa May Alcott,Mrs Henry Wood,Frances Hodgson Burnett,Mary Elizabeth Braddon,H.G. Wells,Henry Rider Haggard"
6,62,"[1177, 1321, 593, 28, 69, 98]","Mrs Henry Wood,Marie Corelli,Bret Harte,Nathaniel Hawthorne,Arthur Conan Doyle,Wilkie Collins"
6,63,"[593, 30, 28, 1057, 365, 53]","Bret Harte,H.G. Wells,Nathaniel Hawthorne,Fergus Hume,Henry Rider Haggard,Mark Twain"
6,64,"[69, 73, 365, 979, 8949, 98]","Arthur Conan Doyle,Frances Hodgson Burnett,Henry Rider Haggard,John Kendrick Bangs,James Grant,Wilkie Collins"
6,65,"[979, 2957, 120, 8949, 30, 125]","John Kendrick Bangs,Mary Elizabeth Braddon,Jack London,James Grant,H.G. Wells,Joseph Conrad"
6,66,"[260, 979, 324, 53, 120, 69]","Oliver Optic,John Kendrick Bangs,Anthony Trollope,Mark Twain,Jack London,Arthur Conan Doyle"
6,67,"[53, 1177, 2957, 8949, 30, 365]","Mark Twain,Mrs Henry Wood,Mary Elizabeth Braddon,James Grant,H.G. Wells,Henry Rider Haggard"
6,68,"[125, 365, 1321, 593, 73, 979]","Joseph Conrad,Henry Rider Haggard,Marie Corelli,Bret Harte,Frances Hodgson Burnett,John Kendrick Bangs"
6,69,"[53, 8949, 125, 98, 30, 73]","Mark Twain,James Grant,Joseph Conrad,Wilkie Collins,H.G. Wells,Frances Hodgson Burnett"
6,70,"[120, 8949, 324, 1321, 69, 53]","Jack London,James Grant,Anthony Trollope,Marie Corelli,Arthur Conan Doyle,Mark Twain"
6,71,"[1321, 98, 593, 260, 1177, 69]","Marie Corelli,Wilkie Collins,Bret Harte,Oliver Optic,Mrs Henry Wood,Arthur Conan Doyle"
6,72,"[260, 1321, 324, 30, 593, 69]","Oliver Optic,Marie Corelli,Anthony Trollope,H.G. Wells,Bret Harte,Arthur Conan Doyle"
6,73,"[1321, 69, 8949, 365, 1177, 2957]","Marie Corelli,Arthur Conan Doyle,James Grant,Henry Rider Haggard,Mrs Henry Wood,Mary Elizabeth Braddon"
6,74,"[593, 125, 260, 102, 73, 1057]","Bret Harte,Joseph Conrad,Oliver Optic,Louisa May Alcott,Frances Hodgson Burnett,Fergus Hume"
6,75,"[1057, 28, 30, 8949, 125, 979]","Fergus Hume,Nathaniel Hawthorne,H.G. Wells,James Grant,Joseph Conrad,John Kendrick Bangs"
6,76,"[1177, 979, 2957, 98, 53, 1057]","Mrs Henry Wood,John Kendrick Bangs,Mary Elizabeth Braddon,Wilkie Collins,Mark Twain,Fergus Hume"
6,77,"[8949, 30, 98, 963, 125, 260]","James Grant,H.G. Wells,Wilkie Collins,Margaret Oliphant,Joseph Conrad,Oliver Optic"
6,78,"[53, 73, 30, 979, 102, 1057]","Mark Twain,Frances Hodgson Burnett,H.G. Wells,John Kendrick Bangs,Louisa May Alcott,Fergus Hume"
6,79,"[1177, 98, 365, 120, 73, 125]","Mrs Henry Wood,Wilkie Collins,Henry Rider Haggard,Jack London,Frances Hodgson Burnett,Joseph Conrad"
6,80,"[324, 979, 2957, 1321, 1177, 963]","Anthony Trollope,John Kendrick Bangs,Mary Elizabeth Braddon,Marie Corelli,Mrs Henry Wood,Margaret Oliphant"
6,81,"[8949, 53, 593, 73, 1321, 69]","James Grant,Mark Twain,Bret Harte,Frances Hodgson Burnett,Marie Corelli,Arthur Conan Doyle"
6,82,"[1177, 120, 979, 125, 69, 28]","Mrs Henry Wood,Jack London,John Kendrick Bangs,Joseph Conrad,Arthur Conan Doyle,Nathaniel Hawthorne"
6,83,"[8949, 102, 1057, 260, 69, 98]","James Grant,Louisa May Alcott,Fergus Hume,Oliver Optic,Arthur Conan Doyle,Wilkie Collins"
6,84,"[963, 2957, 120, 28, 260, 69]","Margaret Oliphant,Mary Elizabeth Braddon,Jack London,Nathaniel Hawthorne,Oliver Optic,Arthur Conan Doyle"
6,85,"[28, 963, 324, 2957, 1177, 8949]","Nathaniel Hawthorne,Margaret Oliphant,Anthony Trollope,Mary Elizabeth Braddon,Mrs Henry Wood,James Grant"
6,86,"[963, 125, 593, 260, 120, 28]","Margaret Oliphant,Joseph Conrad,Bret Harte,Oliver Optic,Jack London,Nathaniel Hawthorne"
6,87,"[593, 8949, 30, 963, 98, 1057]","Bret Harte,James Grant,H.G. Wells,Margaret Oliphant,Wilkie Collins,Fergus Hume"
6,88,"[69, 120, 963, 125, 2957, 102]","Arthur Conan Doyle,Jack London,Margaret Oliphant,Joseph Conrad,Mary Elizabeth Braddon,Louisa May Alcott"
6,89,"[260, 73, 979, 53, 1321, 30]","Oliver Optic,Frances Hodgson Burnett,John Kendrick Bangs,Mark Twain,Marie Corelli,H.G. Wells"
6,90,"[125, 8949, 365, 593, 28, 120]","Joseph Conrad,James Grant,Henry Rider Haggard,Bret Harte,Nathaniel Hawthorne,Jack London"
6,91,"[8949, 73, 102, 1057, 365, 98]","James Grant,Frances Hodgson Burnett,Louisa May Alcott,Fergus Hume,Henry Rider Haggard,Wilkie Collins"
6,92,"[593, 324, 125, 1321, 365, 1057]","Bret Harte,Anthony Trollope,Joseph Conrad,Marie Corelli,Henry Rider Haggard,Fergus Hume"
6,93,"[125, 69, 1057, 2957, 102, 8949]","Joseph Conrad,Arthur Conan Doyle,Fergus Hume,Mary Elizabeth Braddon,Louisa May Alcott,James Grant"
6,94,"[73, 979, 593, 2957, 1177, 102]","Frances Hodgson Burnett,John Kendrick Bangs,Bret Harte,Mary Elizabeth Braddon,Mrs Henry Wood,Louisa May Alcott"
6,95,"[1321, 365, 593, 8949, 53, 69]","Marie Corelli,Henry Rider Haggard,Bret Harte,James Grant,Mark Twain,Arthur Conan Doyle"
6,96,"[28, 1057, 963, 593, 69, 98]","Nathaniel Hawthorne,Fergus Hume,Margaret Oliphant,Bret Harte,Arthur Conan Doyle,Wilkie Collins"
6,97,"[53, 979, 365, 8949, 1177, 73]","Mark Twain,John Kendrick Bangs,Henry Rider Haggard,James Grant,Mrs Henry Wood,Frances Hodgson Burnett"
6,98,"[593, 260, 28, 1321, 963, 2957]","Bret Harte,Oliver Optic,Nathaniel Hawthorne,Marie Corelli,Margaret Oliphant,Mary Elizabeth Braddon"
6,99,"[102, 2957, 593, 324, 1057, 73]","Louisa May Alcott,Mary Elizabeth Braddon,Bret Harte,Anthony Trollope,Fergus Hume,Frances Hodgson Burnett"
6,100,"[2957, 120, 30, 979, 125, 69]","Mary Elizabeth Braddon,Jack London,H.G. Wells,John Kendrick Bangs,Joseph Conrad,Arthur Conan Doyle"
8,1,"[1177, 30, 1321, 125, 2957, 979, 102, 8949]","Mrs Henry Wood,H.G. Wells,Marie Corelli,Joseph Conrad,Mary Elizabeth Braddon,John Kendrick Bangs,Louisa May Alcott,James Grant"
8,2,"[73, 28, 8949, 30, 125, 98, 53, 120]","Frances Hodgson Burnett,Nathaniel Hawthorne,James Grant,H.G. Wells,Joseph Conrad,Wilkie Collins,Mark Twain,Jack London"
8,3,"[593, 30, 73, 2957, 120, 260, 102, 53]","Bret Harte,H.G. Wells,Frances Hodgson Burnett,Mary Elizabeth Braddon,Jack London,Oliver Optic,Louisa May Alcott,Mark Twain"
8,4,"[979, 324, 2957, 8949, 125, 260, 1321, 98]","John Kendrick Bangs,Anthony Trollope,Mary Elizabeth Braddon,James Grant,Joseph Conrad,Oliver Optic,Marie Corelli,Wilkie Collins"
8,5,"[69, 2957, 28, 324, 1057, 30, 53, 1177]","Arthur Conan Doyle,Mary Elizabeth Braddon,Nathaniel Hawthorne,Anthony Trollope,Fergus Hume,H.G. Wells,Mark Twain,Mrs Henry Wood"
8,6,"[28, 260, 98, 30, 102, 593, 979, 125]","Nathaniel Hawthorne,Oliver Optic,Wilkie Collins,H.G. Wells,Louisa May Alcott,Bret Harte,John Kendrick Bangs,Joseph Conrad"
8,7,"[365, 120, 8949, 1177, 73, 98, 593, 260]","Henry Rider Haggard,Jack London,James Grant,Mrs Henry Wood,Frances Hodgson Burnett,Wilkie Collins,Bret Harte,Oliver Optic"
8,8,"[125, 963, 98, 365, 53, 120, 1057, 73]","Joseph Conrad,Margaret Oliphant,Wilkie Collins,Henry Rider Haggard,Mark Twain,Jack London,Fergus Hume,Frances Hodgson Burnett"
8,9,"[260, 120, 8949, 1321, 365, 98, 69, 53]","Oliver Optic,Jack London,James Grant,Marie Corelli,Henry Rider Haggard,Wilkie Collins,Arthur Conan Doyle,Mark Twain"
8,10,"[120, 125, 979, 1177, 365, 593, 963, 28]","Jack London,Joseph Conrad,John Kendrick Bangs,Mrs Henry Wood,Henry Rider Haggard,Bret Harte,Margaret Oliphant,Nathaniel Hawthorne"
8,11,"[69, 73, 125, 2957, 963, 28, 1177, 53]","Arthur Conan Doyle,Frances Hodgson Burnett,Joseph Conrad,Mary Elizabeth Braddon,Margaret Oliphant,Nathaniel Hawthorne,Mrs Henry Wood,Mark Twain"
8,12,"[979, 98, 1321, 260, 8949, 1057, 324, 73]","John Kendrick Bangs,Wilkie Collins,Marie Corelli,Oliver Optic,James Grant,Fergus Hume,Anthony Trollope,Frances Hodgson Burnett"
8,13,"[2957, 324, 1057, 593, 28, 30, 1177, 125]","Mary Elizabeth Braddon,Anthony Trollope,Fergus Hume,Bret Harte,Nathaniel Hawthorne,H.G. Wells,Mrs Henry Wood,Joseph Conrad"
8,14,"[28, 979, 30, 324, 102, 125, 1177, 98]","Nathaniel Hawthorne,John Kendrick Bangs,H.G. Wells,Anthony Trollope,Louisa May Alcott,Joseph Conrad,Mrs Henry Wood,Wilkie Collins"
8,15,"[963, 73, 1321, 979, 593, 69, 120, 365]","Margaret Oliphant,Frances Hodgson Burnett,Marie Corelli,John Kendrick Bangs,Bret Harte,Arthur Conan Doyle,Jack London,Henry Rider Haggard"
8,16,"[365, 1321, 28, 53, 98, 1177, 2957, 73]","Henry Rider Haggard,Marie Corelli,Nathaniel Hawthorne,Mark Twain,Wilkie Collins,Mrs Henry Wood,Mary Elizabeth Braddon,Frances Hodgson Burnett"
8,17,"[73, 979, 1321, 593, 98, 324, 365, 30]","Frances Hodgson Burnett,John Kendrick Bangs,Marie Corelli,Bret Harte,Wilkie Collins,Anthony Trollope,Henry Rider Haggard,H.G. Wells"
8,18,"[593, 102, 1321, 2957, 260, 1057, 365, 125]","Bret Harte,Louisa May Alcott,Marie Corelli,Mary Elizabeth Braddon,Oliver Optic,Fergus Hume,Henry Rider Haggard,Joseph Conrad"
8,19,"[73, 120, 30, 260, 2957, 963, 102, 53]","Frances Hodgson Burnett,Jack London,H.G. Wells,Oliver Optic,Mary Elizabeth Braddon,Margaret Oliphant,Louisa May Alcott,Mark Twain"
8,20,"[30, 1177, 53, 8949, 963, 1057, 324, 120]","H.G. Wells,Mrs Henry Wood,Mark Twain,James Grant,Margaret Oliphant,Fergus Hume,Anthony Trollope,Jack London"
8,21,"[593, 69, 979, 2957, 324, 73, 28, 963]","Bret Harte,Arthur Conan Doyle,John Kendrick Bangs,Mary Elizabeth Braddon,Anthony Trollope,Frances Hodgson Burnett,Nathaniel Hawthorne,Margaret Oliphant"
8,22,"[2957, 593, 120, 30, 365, 1177, 53, 102]","Mary Elizabeth Braddon,Bret Harte,Jack London,H.G. Wells,Henry Rider Haggard,Mrs Henry Wood,Mark Twain,Louisa May Alcott"
8,23,"[963, 120, 979, 28, 53, 260, 2957, 125]","Margaret Oliphant,Jack London,John Kendrick Bangs,Nathaniel Hawthorne,Mark Twain,Oliver Optic,Mary Elizabeth Braddon,Joseph Conrad"
8,24,"[98, 8949, 102, 125, 365, 28, 260, 1321]","Wilkie Collins,James Grant,Louisa May Alcott,Joseph Conrad,Henry Rider Haggard,Nathaniel Hawthorne,Oliver Optic,Marie Corelli"
8,25,"[1057, 98, 2957, 260, 28, 120, 53, 1177]","Fergus Hume,Wilkie Collins,Mary Elizabeth Braddon,Oliver Optic,Nathaniel Hawthorne,Jack London,Mark Twain,Mrs Henry Wood"
8,26,"[2957, 324, 30, 963, 98, 593, 73, 1321]","Mary Elizabeth Braddon,Anthony Trollope,H.G. Wells,Margaret Oliphant,Wilkie Collins,Bret Harte,Frances Hodgson Burnett,Marie Corelli"
8,27,"[102, 120, 73, 365, 53, 69, 28, 8949]","Louisa May Alcott,Jack London,Frances Hodgson Burnett,Henry Rider Haggard,Mark Twain,Arthur Conan Doyle,Nathaniel Hawthorne,James Grant"
8,28,"[73, 120, 8949, 979, 365, 1321, 593, 963]","Frances Hodgson Burnett,Jack London,James Grant,John Kendrick Bangs,Henry Rider Haggard,Marie Corelli,Bret Harte,Margaret Oliphant"
8,29,"[102, 73, 324, 979, 30, 2957, 53, 1057]","Louisa May Alcott,Frances Hodgson Burnett,Anthony Trollope,John Kendrick Bangs,H.G. Wells,Mary Elizabeth Braddon,Mark Twain,Fergus Hume"
8,30,"[324, 1177, 2957, 69, 53, 30, 120, 98]","Anthony Trollope,Mrs Henry Wood,Mary Elizabeth Braddon,Arthur Conan Doyle,Mark Twain,H.G. Wells,Jack London,Wilkie Collins"
8,31,"[1321, 979, 69, 1057, 73, 102, 2957, 1177]","Marie Corelli,John Kendrick Bangs,Arthur Conan Doyle,Fergus Hume,Frances Hodgson Burnett,Louisa May Alcott,Mary Elizabeth Braddon,Mrs Henry Wood"
8,32,"[365, 8949, 120, 1057, 1177, 69, 30, 979]","Henry Rider Haggard,James Grant,Jack London,Fergus Hume,Mrs Henry Wood,Arthur Conan Doyle,H.G. Wells,John Kendrick Bangs"
8,33,"[2957, 8949, 53, 120, 979, 1057, 28, 1321]","Mary Elizabeth Braddon,James Grant,Mark Twain,Jack London,John Kendrick Bangs,Fergus Hume,Nathaniel Hawthorne,Marie Corelli"
8,34,"[98, 28, 73, 102, 963, 365, 593, 120]","Wilkie Collins,Nathaniel Hawthorne,Frances Hodgson Burnett,Louisa May Alcott,Margaret Oliphant,Henry Rider Haggard,Bret Harte,Jack London"
8,35,"[30, 102, 28, 8949, 1321, 120, 2957, 69]","H.G. Wells,Louisa May Alcott,Nathaniel Hawthorne,James Grant,Marie Corelli,Jack London,Mary Elizabeth Braddon,Arthur Conan Doyle"
8,36,"[69, 260, 102, 1057, 8949, 98, 1177, 125]","Arthur Conan Doyle,Oliver Optic,Louisa May Alcott,Fergus Hume,James Grant,Wilkie Collins,Mrs Henry Wood,Joseph Conrad"
8,37,"[365, 30, 102, 1057, 963, 8949, 120, 324]","Henry Rider Haggard,H.G. Wells,Louisa May Alcott,Fergus Hume,Margaret Oliphant,James Grant,Jack London,Anthony Trollope"
8,38,"[260, 30, 73, 98, 1177, 53, 125, 365]","Oliver Optic,H.G. Wells,Frances Hodgson Burnett,Wilkie Collins,Mrs Henry Wood,Mark Twain,Joseph Conrad,Henry Rider Haggard"
8,39,"[1057, 8949, 73, 1321, 979, 53, 963, 365]","Fergus Hume,James Grant,Frances Hodgson Burnett,Marie Corelli,John Kendrick Bangs,Mark Twain,Margaret Oliphant,Henry Rider Haggard"
8,40,"[365, 53, 1321, 1177, 963, 324, 120, 28]","Henry Rider Haggard,Mark Twain,Marie Corelli,Mrs Henry Wood,Margaret Oliphant,Anthony Trollope,Jack London,Nathaniel Hawthorne"
8,41,"[73, 963, 30, 979, 69, 98, 53, 260]","Frances Hodgson Burnett,Margaret Oliphant,H.G. Wells,John Kendrick Bangs,Arthur Conan Doyle,Wilkie Collins,Mark Twain,Oliver Optic"
8,42,"[1057, 98, 324, 963, 979, 593, 125, 28]","Fergus Hume,Wilkie Collins,Anthony Trollope,Margaret Oliphant,John Kendrick Bangs,Bret Harte,Joseph Conrad,Nathaniel Hawthorne"
8,43,"[2957, 365, 1177, 69, 324, 125, 260, 53]","Mary Elizabeth Braddon,Henry Rider Haggard,Mrs Henry Wood,Arthur Conan Doyle,Anthony Trollope,Joseph Conrad,Oliver Optic,Mark Twain"
8,44,"[73, 28, 979, 324, 365, 98, 8949, 963]","Frances Hodgson Burnett,Nathaniel Hawthorne,John Kendrick Bangs,Anthony Trollope,Henry Rider Haggard,Wilkie Collins,James Grant,Margaret Oliphant"
8,45,"[1321, 30, 963, 69, 593, 125, 979, 1057]","Marie Corelli,H.G. Wells,Margaret Oliphant,Arthur Conan Doyle,Bret Harte,Joseph Conrad,John Kendrick Bangs,Fergus Hume"
8,46,"[1321, 53, 963, 324, 365, 30, 69, 28]","Marie Corelli,Mark Twain,Margaret Oliphant,Anthony Trollope,Henry Rider Haggard,H.G. Wells,Arthur Conan Doyle,Nathaniel Hawthorne"
8,47,"[260, 1321, 69, 98, 102, 1177, 28, 1057]","Oliver Optic,Marie Corelli,Arthur Conan Doyle,Wilkie Collins,Louisa May Alcott,Mrs Henry Wood,Nathaniel Hawthorne,Fergus Hume"
8,48,"[28, 963, 8949, 30, 98, 365, 2957, 73]","Nathaniel Hawthorne,Margaret Oliphant,James Grant,H.G. Wells,Wilkie Collins,Henry Rider Haggard,Mary Elizabeth Braddon,Frances Hodgson Burnett"
8,49,"[2957, 120, 979, 324, 593, 963, 98, 125]","Mary Elizabeth Braddon,Jack London,John Kendrick Bangs,Anthony Trollope,Bret Harte,Margaret Oliphant,Wilkie Collins,Joseph Conrad"
8,50,"[8949, 1057, 979, 102, 125, 98, 120, 28]","James Grant,Fergus Hume,John Kendrick Bangs,Louisa May Alcott,Joseph Conrad,Wilkie Collins,Jack London,Nathaniel Hawthorne"
8,51,"[2957, 125, 69, 593, 260, 98, 73, 102]","Mary Elizabeth Braddon,Joseph Conrad,Arthur Conan Doyle,Bret Harte,Oliver Optic,Wilkie Collins,Frances Hodgson Burnett,Louisa May Alcott"
8,52,"[324, 1057, 593, 69, 979, 120, 1321, 8949]","Anthony Trollope,Fergus Hume,Bret Harte,Arthur Conan Doyle,John Kendrick Bangs,Jack London,Marie Corelli,James Grant"
8,53,"[120, 260, 98, 28, 2957, 593, 979, 102]","Jack London,Oliver Optic,Wilkie Collins,Nathaniel Hawthorne,Mary Elizabeth Braddon,Bret Harte,John Kendrick Bangs,Louisa May Alcott"
8,54,"[102, 73, 1057, 1321, 8949, 30, 28, 125]","Louisa May Alcott,Frances Hodgson Burnett,Fergus Hume,Marie Corelli,James Grant,H.G. Wells,Nathaniel Hawthorne,Joseph Conrad"
8,55,"[120, 979, 1057, 53, 365, 28, 2957, 98]","Jack London,John Kendrick Bangs,Fergus Hume,Mark Twain,Henry Rider Haggard,Nathaniel Hawthorne,Mary Elizabeth Braddon,Wilkie Collins"
8,56,"[30, 2957, 8949, 1321, 365, 28, 260, 963]","H.G. Wells,Mary Elizabeth Braddon,James Grant,Marie Corelli,Henry Rider Haggard,Nathaniel Hawthorne,Oliver Optic,Margaret Oliphant"
8,57,"[30, 365, 73, 69, 593, 1177, 260, 98]","H.G. Wells,Henry Rider Haggard,Frances Hodgson Burnett,Arthur Conan Doyle,Bret Harte,Mrs Henry Wood,Oliver Optic,Wilkie Collins"
8,58,"[8949, 1321, 69, 963, 28, 365, 979, 30]","James Grant,Marie Corelli,Arthur Conan Doyle,Margaret Oliphant,Nathaniel Hawthorne,Henry Rider Haggard,John Kendrick Bangs,H.G. Wells"
8,59,"[260, 69, 73, 593, 365, 979, 1057, 120]","Oliver Optic,Arthur Conan Doyle,Frances Hodgson Burnett,Bret Harte,Henry Rider Haggard,John Kendrick Bangs,Fergus Hume,Jack London"
8,60,"[593, 260, 324, 2957, 963, 73, 98, 979]","Bret Harte,Oliver Optic,Anthony Trollope,Mary Elizabeth Braddon,Margaret Oliphant,Frances Hodgson Burnett,Wilkie Collins,John Kendrick Bangs"
8,61,"[125, 365, 963, 98, 260, 73, 2957, 1057]","Joseph Conrad,Henry Rider Haggard,Margaret Oliphant,Wilkie Collins,Oliver Optic,Frances Hodgson Burnett,Mary Elizabeth Braddon,Fergus Hume"
8,62,"[8949, 2957, 69, 1321, 30, 593, 125, 73]","James Grant,Mary Elizabeth Braddon,Arthur Conan Doyle,Marie Corelli,H.G. Wells,Bret Harte,Joseph Conrad,Frances Hodgson Burnett"
8,63,"[120, 1057, 1177, 1321, 979, 365, 53, 73]","Jack London,Fergus Hume,Mrs Henry Wood,Marie Corelli,John Kendrick Bangs,Henry Rider Haggard,Mark Twain,Frances Hodgson Burnett"
8,64,"[125, 28, 69, 2957, 1321, 1177, 963, 1057]","Joseph Conrad,Nathaniel Hawthorne,Arthur Conan Doyle,Mary Elizabeth Braddon,Marie Corelli,Mrs Henry Wood,Margaret Oliphant,Fergus Hume"
8,65,"[1177, 120, 53, 1321, 8949, 98, 125, 365]","Mrs Henry Wood,Jack London,Mark Twain,Marie Corelli,James Grant,Wilkie Collins,Joseph Conrad,Henry Rider Haggard"
8,66,"[102, 28, 963, 260, 69, 365, 30, 1057]","Louisa May Alcott,Nathaniel Hawthorne,Margaret Oliphant,Oliver Optic,Arthur Conan Doyle,Henry Rider Haggard,H.G. Wells,Fergus Hume"
8,67,"[1321, 8949, 979, 1057, 324, 28, 365, 73]","Marie Corelli,James Grant,John Kendrick Bangs,Fergus Hume,Anthony Trollope,Nathaniel Hawthorne,Henry Rider Haggard,Frances Hodgson Burnett"
8,68,"[963, 30, 125, 98, 1321, 1057, 28, 8949]","Margaret Oliphant,H.G. Wells,Joseph Conrad,Wilkie Collins,Marie Corelli,Fergus Hume,Nathaniel Hawthorne,James Grant"
8,69,"[73, 53, 1321, 1177, 125, 979, 963, 98]","Frances Hodgson Burnett,Mark Twain,Marie Corelli,Mrs Henry Wood,Joseph Conrad,John Kendrick Bangs,Margaret Oliphant,Wilkie Collins"
8,70,"[963, 324, 73, 979, 30, 53, 2957, 125]","Margaret Oliphant,Anthony Trollope,Frances Hodgson Burnett,John Kendrick Bangs,H.G. Wells,Mark Twain,Mary Elizabeth Braddon,Joseph Conrad"
8,71,"[28, 8949, 979, 125, 1321, 1057, 365, 1177]","Nathaniel Hawthorne,James Grant,John Kendrick Bangs,Joseph Conrad,Marie Corelli,Fergus Hume,Henry Rider Haggard,Mrs Henry Wood"
8,72,"[125, 69, 1057, 8949, 73, 260, 979, 28]","Joseph Conrad,Arthur Conan Doyle,Fergus Hume,James Grant,Frances Hodgson Burnett,Oliver Optic,John Kendrick Bangs,Nathaniel Hawthorne"
8,73,"[28, 2957, 98, 979, 8949, 1057, 125, 593]","Nathaniel Hawthorne,Mary Elizabeth Braddon,Wilkie Collins,John Kendrick Bangs,James Grant,Fergus Hume,Joseph Conrad,Bret Harte"
8,74,"[125, 963, 979, 69, 73, 120, 1321, 102]","Joseph Conrad,Margaret Oliphant,John Kendrick Bangs,Arthur Conan Doyle,Frances Hodgson Burnett,Jack London,Marie Corelli,Louisa May Alcott"
8,75,"[102, 324, 28, 593, 1057, 125, 365, 1321]","Louisa May Alcott,Anthony Trollope,Nathaniel Hawthorne,Bret Harte,Fergus Hume,Joseph Conrad,Henry Rider Haggard,Marie Corelli"
8,76,"[1057, 73, 8949, 120, 30, 365, 69, 324]","Fergus Hume,Frances Hodgson Burnett,James Grant,Jack London,H.G. Wells,Henry Rider Haggard,Arthur Conan Doyle,Anthony Trollope"
8,77,"[979, 30, 365, 963, 1177, 1321, 8949, 73]","John Kendrick Bangs,H.G. Wells,Henry Rider Haggard,Margaret Oliphant,Mrs Henry Wood,Marie Corelli,James Grant,Frances Hodgson Burnett"
8,78,"[1321, 1177, 53, 593, 2957, 30, 324, 102]","Marie Corelli,Mrs Henry Wood,Mark Twain,Bret Harte,Mary Elizabeth Braddon,H.G. Wells,Anthony Trollope,Louisa May Alcott"
8,79,"[28, 69, 120, 979, 8949, 593, 260, 963]","Nathaniel Hawthorne,Arthur Conan Doyle,Jack London,John Kendrick Bangs,James Grant,Bret Harte,Oliver Optic,Margaret Oliphant"
8,80,"[979, 125, 2957, 69, 28, 593, 1321, 73]","John Kendrick Bangs,Joseph Conrad,Mary Elizabeth Braddon,Arthur Conan Doyle,Nathaniel Hawthorne,Bret Harte,Marie Corelli,Frances Hodgson Burnett"
8,81,"[324, 98, 120, 1321, 102, 53, 28, 963]","Anthony Trollope,Wilkie Collins,Jack London,Marie Corelli,Louisa May Alcott,Mark Twain,Nathaniel Hawthorne,Margaret Oliphant"
8,82,"[120, 30, 979, 324, 963, 1177, 53, 365]","Jack London,H.G. Wells,John Kendrick Bangs,Anthony Trollope,Margaret Oliphant,Mrs Henry Wood,Mark Twain,Henry Rider Haggard"
8,83,"[8949, 69, 365, 324, 28, 979, 53, 120]","James Grant,Arthur Conan Doyle,Henry Rider Haggard,Anthony Trollope,Nathaniel Hawthorne,John Kendrick Bangs,Mark Twain,Jack London"
8,84,"[365, 98, 2957, 1057, 69, 593, 1177, 8949]","Henry Rider Haggard,Wilkie Collins,Mary Elizabeth Braddon,Fergus Hume,Arthur Conan Doyle,Bret Harte,Mrs Henry Wood,James Grant"
8,85,"[8949, 102, 53, 30, 1057, 324, 69, 73]","James Grant,Louisa May Alcott,Mark Twain,H.G. Wells,Fergus Hume,Anthony Trollope,Arthur Conan Doyle,Frances Hodgson Burnett"
8,86,"[98, 30, 73, 2957, 1177, 324, 963, 8949]","Wilkie Collins,H.G. Wells,Frances Hodgson Burnett,Mary Elizabeth Braddon,Mrs Henry Wood,Anthony Trollope,Margaret Oliphant,James Grant"
8,87,"[260, 963, 120, 2957, 979, 8949, 69, 1321]","Oliver Optic,Margaret Oliphant,Jack London,Mary Elizabeth Braddon,John Kendrick Bangs,James Grant,Arthur Conan Doyle,Marie Corelli"
8,88,"[1321, 593, 963, 53, 73, 30, 260, 125]","Marie Corelli,Bret Harte,Margaret Oliphant,Mark Twain,Frances Hodgson Burnett,H.G. Wells,Oliver Optic,Joseph Conrad"
8,89,"[963, 593, 979, 125, 2957, 53, 8949, 98]","Margaret Oliphant,Bret Harte,John Kendrick Bangs,Joseph Conrad,Mary Elizabeth Braddon,Mark Twain,James Grant,Wilkie Collins"
8,90,"[8949, 120, 979, 365, 593, 28, 1321, 324]","James Grant,Jack London,John Kendrick Bangs,Henry Rider Haggard,Bret Harte,Nathaniel Hawthorne,Marie Corelli,Anthony Trollope"
8,91,"[2957, 73, 593, 125, 102, 979, 1321, 28]","Mary Elizabeth Braddon,Frances Hodgson Burnett,Bret Harte,Joseph Conrad,Louisa May Alcott,John Kendrick Bangs,Marie Corelli,Nathaniel Hawthorne"
8,92,"[1321, 1057, 979, 365, 53, 30, 324, 2957]","Marie Corelli,Fergus Hume,John Kendrick Bangs,Henry Rider Haggard,Mark Twain,H.G. Wells,Anthony Trollope,Mary Elizabeth Braddon"
8,93,"[324, 125, 963, 1177, 98, 30, 365, 53]","Anthony Trollope,Joseph Conrad,Margaret Oliphant,Mrs Henry Wood,Wilkie Collins,H.G. Wells,Henry Rider Haggard,Mark Twain"
8,94,"[260, 120, 2957, 73, 963, 1177, 1057, 125]","Oliver Optic,Jack London,Mary Elizabeth Braddon,Frances Hodgson Burnett,Margaret Oliphant,Mrs Henry Wood,Fergus Hume,Joseph Conrad"
8,95,"[8949, 260, 73, 2957, 963, 53, 1177, 102]","James Grant,Oliver Optic,Frances Hodgson Burnett,Mary Elizabeth Braddon,Margaret Oliphant,Mark Twain,Mrs Henry Wood,Louisa May Alcott"
